total_number_messages_human;total_number_messages_agent;world_nr;tick_nr
0;0;1;0
0;0;1;1
0;0;1;2
0;0;1;3
0;0;1;4
0;0;1;5
0;0;1;6
0;0;1;7
0;0;1;8
0;0;1;9
0;0;1;10
0;0;1;11
0;0;1;12
0;0;1;13
0;0;1;14
0;0;1;15
0;0;1;16
0;0;1;17
0;0;1;18
0;0;1;19
0;0;1;20
0;0;1;21
0;0;1;22
0;0;1;23
0;0;1;24
0;0;1;25
0;0;1;26
0;0;1;27
0;0;1;28
0;0;1;29
0;0;1;30
0;0;1;31
0;0;1;32
0;0;1;33
0;0;1;34
0;0;1;35
0;0;1;36
0;0;1;37
0;0;1;38
0;0;1;39
0;0;1;40
0;0;1;41
0;0;1;42
0;0;1;43
0;0;1;44
0;0;1;45
0;0;1;46
0;0;1;47
0;0;1;48
0;0;1;49
0;0;1;50
0;0;1;51
0;0;1;52
0;1;1;53
0;1;1;54
0;1;1;55
0;1;1;56
0;1;1;57
0;1;1;58
0;1;1;59
0;1;1;60
0;1;1;61
0;1;1;62
0;1;1;63
0;1;1;64
0;1;1;65
0;1;1;66
0;1;1;67
0;1;1;68
0;1;1;69
0;1;1;70
0;1;1;71
0;1;1;72
0;1;1;73
0;1;1;74
0;1;1;75
0;1;1;76
0;1;1;77
0;1;1;78
0;1;1;79
0;1;1;80
0;1;1;81
1;1;1;82
1;1;1;83
1;1;1;84
1;1;1;85
1;1;1;86
1;1;1;87
1;1;1;88
1;1;1;89
1;1;1;90
2;1;1;91
2;1;1;92
2;1;1;93
2;1;1;94
2;1;1;95
2;1;1;96
2;1;1;97
2;1;1;98
2;1;1;99
2;1;1;100
2;1;1;101
2;1;1;102
2;1;1;103
2;1;1;104
2;1;1;105
2;1;1;106
2;1;1;107
2;1;1;108
2;1;1;109
2;1;1;110
2;1;1;111
2;1;1;112
2;1;1;113
2;1;1;114
2;1;1;115
2;1;1;116
2;1;1;117
2;1;1;118
2;1;1;119
2;1;1;120
2;1;1;121
2;1;1;122
2;1;1;123
2;1;1;124
2;1;1;125
2;1;1;126
2;1;1;127
2;1;1;128
2;1;1;129
2;1;1;130
2;1;1;131
2;1;1;132
2;1;1;133
2;1;1;134
2;1;1;135
2;1;1;136
2;1;1;137
2;1;1;138
2;1;1;139
2;1;1;140
2;1;1;141
2;1;1;142
2;1;1;143
2;1;1;144
2;1;1;145
2;1;1;146
2;1;1;147
2;1;1;148
2;1;1;149
2;1;1;150
2;1;1;151
2;1;1;152
2;1;1;153
2;1;1;154
2;1;1;155
2;1;1;156
2;1;1;157
2;1;1;158
2;1;1;159
2;1;1;160
3;1;1;161
3;1;1;162
3;1;1;163
3;1;1;164
3;1;1;165
3;1;1;166
3;1;1;167
3;1;1;168
3;1;1;169
3;1;1;170
3;1;1;171
3;1;1;172
3;1;1;173
3;1;1;174
3;1;1;175
3;1;1;176
3;1;1;177
3;2;1;178
3;2;1;179
3;2;1;180
3;2;1;181
3;2;1;182
3;2;1;183
3;2;1;184
3;2;1;185
3;2;1;186
3;2;1;187
3;2;1;188
4;2;1;189
4;2;1;190
4;2;1;191
4;2;1;192
4;2;1;193
4;2;1;194
4;2;1;195
4;2;1;196
4;2;1;197
4;2;1;198
4;2;1;199
5;2;1;200
5;2;1;201
5;2;1;202
5;2;1;203
5;2;1;204
5;2;1;205
5;2;1;206
5;2;1;207
6;2;1;208
6;2;1;209
6;2;1;210
6;2;1;211
