total_number_messages_human;total_number_messages_agent;world_nr;tick_nr
0;0;1;0
0;0;1;1
0;0;1;2
0;0;1;3
0;0;1;4
0;0;1;5
0;0;1;6
0;0;1;7
0;0;1;8
0;0;1;9
0;0;1;10
0;0;1;11
0;0;1;12
0;0;1;13
0;0;1;14
0;0;1;15
0;0;1;16
0;0;1;17
0;0;1;18
0;0;1;19
0;0;1;20
0;0;1;21
0;0;1;22
0;0;1;23
0;0;1;24
0;0;1;25
0;0;1;26
0;0;1;27
0;0;1;28
0;0;1;29
0;0;1;30
0;0;1;31
0;0;1;32
0;0;1;33
0;0;1;34
0;0;1;35
0;0;1;36
0;0;1;37
0;0;1;38
0;0;1;39
0;0;1;40
0;0;1;41
0;0;1;42
0;0;1;43
0;0;1;44
0;0;1;45
0;0;1;46
0;0;1;47
0;0;1;48
0;0;1;49
0;0;1;50
0;0;1;51
0;0;1;52
0;0;1;53
0;0;1;54
0;0;1;55
0;0;1;56
0;0;1;57
0;0;1;58
0;0;1;59
0;0;1;60
0;0;1;61
0;0;1;62
0;0;1;63
0;0;1;64
0;0;1;65
0;0;1;66
0;0;1;67
0;0;1;68
0;0;1;69
0;0;1;70
0;0;1;71
0;0;1;72
0;0;1;73
0;0;1;74
0;0;1;75
0;0;1;76
0;0;1;77
0;0;1;78
0;0;1;79
0;0;1;80
0;0;1;81
0;0;1;82
0;0;1;83
0;0;1;84
0;0;1;85
0;0;1;86
0;0;1;87
0;0;1;88
0;0;1;89
0;0;1;90
0;0;1;91
0;0;1;92
0;0;1;93
0;0;1;94
0;0;1;95
0;0;1;96
0;0;1;97
0;0;1;98
0;0;1;99
0;0;1;100
0;0;1;101
0;0;1;102
0;0;1;103
0;0;1;104
0;0;1;105
0;0;1;106
0;0;1;107
0;0;1;108
0;0;1;109
0;0;1;110
0;0;1;111
0;0;1;112
0;0;1;113
0;0;1;114
0;0;1;115
0;0;1;116
0;0;1;117
0;0;1;118
0;0;1;119
0;0;1;120
0;0;1;121
0;0;1;122
0;1;1;123
0;1;1;124
0;1;1;125
0;1;1;126
0;1;1;127
0;1;1;128
0;1;1;129
0;1;1;130
0;1;1;131
0;1;1;132
0;1;1;133
0;1;1;134
1;1;1;135
1;1;1;136
1;1;1;137
1;1;1;138
1;1;1;139
1;1;1;140
1;1;1;141
1;1;1;142
1;1;1;143
1;1;1;144
1;1;1;145
2;1;1;146
2;1;1;147
2;1;1;148
2;1;1;149
2;1;1;150
2;1;1;151
2;1;1;152
2;1;1;153
2;1;1;154
2;1;1;155
2;1;1;156
3;1;1;157
3;1;1;158
3;1;1;159
3;1;1;160
3;1;1;161
3;1;1;162
3;1;1;163
3;1;1;164
3;1;1;165
4;1;1;166
4;1;1;167
4;1;1;168
4;1;1;169
4;1;1;170
4;1;1;171
4;1;1;172
4;1;1;173
4;1;1;174
4;1;1;175
5;1;1;176
5;1;1;177
5;1;1;178
5;1;1;179
5;1;1;180
5;1;1;181
6;1;1;182
6;1;1;183
6;1;1;184
6;1;1;185
6;1;1;186
6;1;1;187
7;1;1;188
7;1;1;189
7;1;1;190
7;1;1;191
7;1;1;192
7;1;1;193
7;1;1;194
7;1;1;195
7;1;1;196
7;1;1;197
7;1;1;198
8;1;1;199
8;1;1;200
9;1;1;201
9;1;1;202
9;1;1;203
9;1;1;204
9;1;1;205
9;1;1;206
9;1;1;207
10;1;1;208
10;1;1;209
10;1;1;210
10;1;1;211
