done;agent_0_in_team_0_action;agent_0_in_team_0_location;human_0_in_team_0_action;human_0_in_team_0_location;world_nr;tick_nr
False;;(9, 23);;(10, 23);1;0
False;;(9, 23);MoveNorth;(10, 22);1;1
False;;(9, 23);;(10, 22);1;2
False;;(9, 23);;(10, 22);1;3
False;;(9, 23);;(10, 22);1;4
False;;(9, 23);;(10, 22);1;5
False;;(9, 23);;(10, 22);1;6
False;;(9, 23);;(10, 22);1;7
False;;(9, 23);;(10, 22);1;8
False;;(9, 23);;(10, 22);1;9
False;;(9, 23);;(10, 22);1;10
False;;(9, 23);;(10, 22);1;11
False;;(9, 23);;(10, 22);1;12
False;;(9, 23);;(10, 22);1;13
False;;(9, 23);;(10, 22);1;14
False;;(9, 23);;(10, 22);1;15
False;;(9, 23);;(10, 22);1;16
False;;(9, 23);;(10, 22);1;17
False;;(9, 23);;(10, 22);1;18
False;;(9, 23);;(10, 22);1;19
False;;(9, 23);;(10, 22);1;20
False;;(9, 23);;(10, 22);1;21
False;;(9, 23);;(10, 22);1;22
False;;(9, 23);;(10, 22);1;23
False;;(9, 23);;(10, 22);1;24
False;;(9, 23);MoveNorth;(10, 21);1;25
False;;(9, 23);;(10, 21);1;26
False;;(9, 23);;(10, 21);1;27
False;;(9, 23);;(10, 21);1;28
False;;(9, 23);;(10, 21);1;29
False;;(9, 23);;(10, 21);1;30
False;;(9, 23);;(10, 21);1;31
False;;(9, 23);MoveEast;(11, 21);1;32
False;;(9, 23);;(11, 21);1;33
False;;(9, 23);;(11, 21);1;34
False;;(9, 23);;(11, 21);1;35
False;;(9, 23);;(11, 21);1;36
False;;(9, 23);MoveEast;(12, 21);1;37
False;;(9, 23);;(12, 21);1;38
False;;(9, 23);;(12, 21);1;39
False;;(9, 23);;(12, 21);1;40
False;;(9, 23);;(12, 21);1;41
False;;(9, 23);MoveEast;(13, 21);1;42
False;;(9, 23);;(13, 21);1;43
False;;(9, 23);;(13, 21);1;44
False;;(9, 23);;(13, 21);1;45
False;;(9, 23);;(13, 21);1;46
False;;(9, 23);;(13, 21);1;47
False;;(9, 23);;(13, 21);1;48
False;;(9, 23);MoveWest;(12, 21);1;49
False;;(9, 23);;(12, 21);1;50
False;;(9, 23);;(12, 21);1;51
False;;(9, 23);MoveWest;(11, 21);1;52
False;;(9, 23);;(11, 21);1;53
False;;(9, 23);MoveWest;(10, 21);1;54
False;;(9, 23);;(10, 21);1;55
False;;(9, 23);;(10, 21);1;56
False;;(9, 23);;(10, 21);1;57
False;;(9, 23);MoveSouth;(10, 22);1;58
False;;(9, 23);;(10, 22);1;59
False;;(9, 23);;(10, 22);1;60
False;;(9, 23);;(10, 22);1;61
False;;(9, 23);MoveSouth;(10, 23);1;62
False;;(9, 23);;(10, 23);1;63
False;;(9, 23);;(10, 23);1;64
False;;(9, 23);;(10, 23);1;65
False;;(9, 23);;(10, 23);1;66
False;;(9, 23);;(10, 23);1;67
False;;(9, 23);;(10, 23);1;68
False;;(9, 23);;(10, 23);1;69
False;;(9, 23);;(10, 23);1;70
False;;(9, 23);;(10, 23);1;71
False;;(9, 23);;(10, 23);1;72
False;;(9, 23);;(10, 23);1;73
False;;(9, 23);;(10, 23);1;74
False;;(9, 23);;(10, 23);1;75
False;;(9, 23);;(10, 23);1;76
False;;(9, 23);;(10, 23);1;77
False;;(9, 23);;(10, 23);1;78
False;;(9, 23);;(10, 23);1;79
False;;(9, 23);;(10, 23);1;80
False;;(9, 23);;(10, 23);1;81
False;;(9, 23);;(10, 23);1;82
False;;(9, 23);;(10, 23);1;83
False;;(9, 23);;(10, 23);1;84
False;;(9, 23);;(10, 23);1;85
False;;(9, 23);;(10, 23);1;86
False;;(9, 23);;(10, 23);1;87
False;;(9, 23);;(10, 23);1;88
False;;(9, 23);;(10, 23);1;89
False;;(9, 23);;(10, 23);1;90
False;;(9, 23);;(10, 23);1;91
False;;(9, 23);;(10, 23);1;92
False;;(9, 23);;(10, 23);1;93
False;;(9, 23);;(10, 23);1;94
False;;(9, 23);;(10, 23);1;95
False;;(9, 23);;(10, 23);1;96
False;;(9, 23);;(10, 23);1;97
False;;(9, 23);;(10, 23);1;98
False;MoveNorthEast;(9, 23);;(10, 23);1;99
False;MoveNorthEast;(9, 23);;(10, 23);1;100
False;MoveNorthEast;(9, 23);;(10, 23);1;101
False;MoveNorthEast;(9, 23);;(10, 23);1;102
False;MoveNorthEast;(9, 23);;(10, 23);1;103
False;MoveNorthEast;(10, 22);;(10, 23);1;104
False;MoveNorthEast;(10, 22);;(10, 23);1;105
False;MoveNorthEast;(10, 22);;(10, 23);1;106
False;MoveNorthEast;(10, 22);;(10, 23);1;107
False;MoveNorthEast;(10, 22);;(10, 23);1;108
False;MoveNorthEast;(10, 22);;(10, 23);1;109
False;MoveNorthEast;(11, 21);;(10, 23);1;110
False;MoveEast;(11, 21);;(10, 23);1;111
False;MoveEast;(11, 21);;(10, 23);1;112
False;MoveEast;(11, 21);;(10, 23);1;113
False;MoveEast;(11, 21);;(10, 23);1;114
False;MoveEast;(11, 21);;(10, 23);1;115
False;MoveEast;(12, 21);;(10, 23);1;116
False;MoveNorthEast;(12, 21);;(10, 23);1;117
False;MoveNorthEast;(12, 21);;(10, 23);1;118
False;MoveNorthEast;(12, 21);;(10, 23);1;119
False;MoveNorthEast;(12, 21);;(10, 23);1;120
False;MoveNorthEast;(12, 21);;(10, 23);1;121
False;MoveNorthEast;(13, 20);;(10, 23);1;122
False;MoveNorth;(13, 20);;(10, 23);1;123
False;MoveNorth;(13, 20);;(10, 23);1;124
False;MoveNorth;(13, 20);;(10, 23);1;125
False;MoveNorth;(13, 20);;(10, 23);1;126
False;MoveNorth;(13, 20);;(10, 23);1;127
False;MoveNorth;(13, 19);;(10, 23);1;128
False;MoveNorth;(13, 19);;(10, 23);1;129
False;MoveNorth;(13, 19);;(10, 23);1;130
False;MoveNorth;(13, 19);;(10, 23);1;131
False;MoveNorth;(13, 19);;(10, 23);1;132
False;MoveNorth;(13, 19);;(10, 23);1;133
False;MoveNorth;(13, 18);;(10, 23);1;134
False;MoveNorth;(13, 18);;(10, 23);1;135
