total_number_messages_human;total_number_messages_agent;world_nr;tick_nr
0;0;1;0
0;0;1;1
0;0;1;2
0;0;1;3
0;0;1;4
0;0;1;5
0;0;1;6
0;0;1;7
0;0;1;8
0;0;1;9
0;0;1;10
0;0;1;11
0;0;1;12
0;0;1;13
0;0;1;14
0;0;1;15
0;0;1;16
0;0;1;17
0;0;1;18
0;0;1;19
0;0;1;20
0;0;1;21
0;0;1;22
0;0;1;23
0;0;1;24
0;0;1;25
0;0;1;26
0;0;1;27
0;0;1;28
0;0;1;29
0;0;1;30
0;0;1;31
0;0;1;32
0;0;1;33
0;0;1;34
0;0;1;35
0;0;1;36
0;0;1;37
0;0;1;38
0;0;1;39
0;0;1;40
0;0;1;41
0;0;1;42
0;0;1;43
0;0;1;44
0;0;1;45
0;0;1;46
0;0;1;47
0;1;1;48
0;1;1;49
0;1;1;50
0;1;1;51
0;1;1;52
0;1;1;53
0;1;1;54
0;1;1;55
0;1;1;56
0;1;1;57
0;1;1;58
0;1;1;59
0;1;1;60
0;1;1;61
0;1;1;62
0;1;1;63
0;1;1;64
0;1;1;65
0;1;1;66
0;1;1;67
1;1;1;68
1;1;1;69
1;1;1;70
1;1;1;71
1;1;1;72
1;1;1;73
1;1;1;74
1;1;1;75
2;1;1;76
2;1;1;77
2;1;1;78
2;1;1;79
2;1;1;80
2;1;1;81
2;1;1;82
2;1;1;83
2;1;1;84
3;1;1;85
3;1;1;86
3;1;1;87
3;1;1;88
3;1;1;89
3;1;1;90
3;1;1;91
3;1;1;92
3;1;1;93
4;1;1;94
4;1;1;95
4;1;1;96
4;1;1;97
4;1;1;98
4;1;1;99
4;1;1;100
4;1;1;101
5;1;1;102
5;1;1;103
5;1;1;104
5;1;1;105
5;1;1;106
5;1;1;107
5;1;1;108
5;1;1;109
5;1;1;110
6;1;1;111
6;1;1;112
6;1;1;113
6;1;1;114
6;1;1;115
6;1;1;116
6;1;1;117
6;1;1;118
7;1;1;119
7;1;1;120
7;1;1;121
7;1;1;122
7;1;1;123
7;1;1;124
7;1;1;125
7;1;1;126
7;1;1;127
7;1;1;128
7;1;1;129
7;1;1;130
7;1;1;131
7;1;1;132
7;1;1;133
7;1;1;134
7;1;1;135
7;1;1;136
7;1;1;137
8;1;1;138
8;1;1;139
8;1;1;140
8;1;1;141
8;1;1;142
8;1;1;143
8;1;1;144
8;1;1;145
8;1;1;146
8;1;1;147
8;1;1;148
8;1;1;149
8;1;1;150
8;1;1;151
8;1;1;152
8;1;1;153
8;1;1;154
8;1;1;155
8;1;1;156
8;1;1;157
8;1;1;158
8;1;1;159
8;1;1;160
8;1;1;161
8;1;1;162
8;1;1;163
9;1;1;164
9;1;1;165
9;1;1;166
9;1;1;167
9;1;1;168
9;1;1;169
9;1;1;170
9;1;1;171
9;1;1;172
9;2;1;173
9;2;1;174
9;2;1;175
9;2;1;176
9;2;1;177
9;2;1;178
9;2;1;179
9;2;1;180
9;2;1;181
9;2;1;182
9;2;1;183
9;2;1;184
9;2;1;185
9;2;1;186
9;2;1;187
9;2;1;188
9;2;1;189
9;2;1;190
9;2;1;191
9;2;1;192
9;2;1;193
9;2;1;194
9;2;1;195
9;2;1;196
9;2;1;197
9;2;1;198
9;2;1;199
9;2;1;200
9;2;1;201
9;2;1;202
9;2;1;203
9;2;1;204
9;2;1;205
9;2;1;206
9;2;1;207
9;2;1;208
9;2;1;209
9;2;1;210
9;2;1;211
