total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
0;0;nan;nan;1;0
0;0;nan;nan;1;1
0;1;nan;4.0;1;2
0;1;nan;4.0;1;3
0;1;nan;4.0;1;4
0;1;nan;4.0;1;5
0;1;nan;4.0;1;6
0;1;nan;4.0;1;7
0;1;nan;4.0;1;8
0;1;nan;4.0;1;9
0;1;nan;4.0;1;10
0;1;nan;4.0;1;11
0;1;nan;4.0;1;12
0;1;nan;4.0;1;13
0;1;nan;4.0;1;14
0;1;nan;4.0;1;15
0;1;nan;4.0;1;16
0;1;nan;4.0;1;17
0;1;nan;4.0;1;18
0;1;nan;4.0;1;19
0;1;nan;4.0;1;20
0;1;nan;4.0;1;21
0;1;nan;4.0;1;22
0;1;nan;4.0;1;23
0;1;nan;4.0;1;24
0;1;nan;4.0;1;25
0;1;nan;4.0;1;26
0;1;nan;4.0;1;27
0;1;nan;4.0;1;28
0;1;nan;4.0;1;29
0;1;nan;4.0;1;30
0;1;nan;4.0;1;31
0;1;nan;4.0;1;32
0;1;nan;4.0;1;33
0;1;nan;4.0;1;34
0;1;nan;4.0;1;35
0;1;nan;4.0;1;36
0;1;nan;4.0;1;37
0;1;nan;4.0;1;38
0;1;nan;4.0;1;39
0;1;nan;4.0;1;40
0;1;nan;4.0;1;41
0;1;nan;4.0;1;42
0;1;nan;4.0;1;43
0;1;nan;4.0;1;44
0;1;nan;4.0;1;45
0;1;nan;4.0;1;46
0;1;nan;4.0;1;47
0;1;nan;4.0;1;48
0;1;nan;4.0;1;49
0;1;nan;4.0;1;50
0;1;nan;4.0;1;51
0;1;nan;4.0;1;52
0;1;nan;4.0;1;53
0;1;nan;4.0;1;54
0;1;nan;4.0;1;55
0;1;nan;4.0;1;56
0;1;nan;4.0;1;57
0;1;nan;4.0;1;58
0;1;nan;4.0;1;59
1;1;2.0;4.0;1;60
1;1;2.0;4.0;1;61
1;4;2.0;5.25;1;62
1;4;2.0;5.25;1;63
1;4;2.0;5.25;1;64
1;4;2.0;5.25;1;65
1;4;2.0;5.25;1;66
1;4;2.0;5.25;1;67
1;4;2.0;5.25;1;68
1;4;2.0;5.25;1;69
1;4;2.0;5.25;1;70
1;4;2.0;5.25;1;71
1;4;2.0;5.25;1;72
1;4;2.0;5.25;1;73
1;4;2.0;5.25;1;74
1;4;2.0;5.25;1;75
1;4;2.0;5.25;1;76
1;4;2.0;5.25;1;77
1;4;2.0;5.25;1;78
1;4;2.0;5.25;1;79
1;4;2.0;5.25;1;80
1;4;2.0;5.25;1;81
1;4;2.0;5.25;1;82
1;4;2.0;5.25;1;83
1;4;2.0;5.25;1;84
1;4;2.0;5.25;1;85
1;4;2.0;5.25;1;86
1;4;2.0;5.25;1;87
1;4;2.0;5.25;1;88
1;4;2.0;5.25;1;89
1;4;2.0;5.25;1;90
1;4;2.0;5.25;1;91
1;4;2.0;5.25;1;92
1;4;2.0;5.25;1;93
1;4;2.0;5.25;1;94
1;4;2.0;5.25;1;95
1;4;2.0;5.25;1;96
1;4;2.0;5.25;1;97
1;4;2.0;5.25;1;98
1;4;2.0;5.25;1;99
1;4;2.0;5.25;1;100
1;4;2.0;5.25;1;101
1;4;2.0;5.25;1;102
1;4;2.0;5.25;1;103
1;4;2.0;5.25;1;104
1;4;2.0;5.25;1;105
1;4;2.0;5.25;1;106
1;4;2.0;5.25;1;107
1;4;2.0;5.25;1;108
1;4;2.0;5.25;1;109
1;4;2.0;5.25;1;110
1;4;2.0;5.25;1;111
1;4;2.0;5.25;1;112
1;4;2.0;5.25;1;113
1;4;2.0;5.25;1;114
1;4;2.0;5.25;1;115
1;4;2.0;5.25;1;116
1;4;2.0;5.25;1;117
1;4;2.0;5.25;1;118
1;4;2.0;5.25;1;119
1;4;2.0;5.25;1;120
2;4;3.5;5.25;1;121
2;4;3.5;5.25;1;122
2;4;3.5;5.25;1;123
2;4;3.5;5.25;1;124
2;4;3.5;5.25;1;125
2;4;3.5;5.25;1;126
2;4;3.5;5.25;1;127
2;4;3.5;5.25;1;128
2;4;3.5;5.25;1;129
2;4;3.5;5.25;1;130
2;4;3.5;5.25;1;131
2;4;3.5;5.25;1;132
2;4;3.5;5.25;1;133
2;5;3.5;5.2;1;134
2;5;3.5;5.2;1;135
2;5;3.5;5.2;1;136
2;5;3.5;5.2;1;137
2;6;3.5;7.17;1;138
2;6;3.5;7.17;1;139
2;6;3.5;7.17;1;140
2;6;3.5;7.17;1;141
2;7;3.5;7.43;1;142
2;7;3.5;7.43;1;143
2;7;3.5;7.43;1;144
2;7;3.5;7.43;1;145
2;7;3.5;7.43;1;146
2;7;3.5;7.43;1;147
2;7;3.5;7.43;1;148
2;7;3.5;7.43;1;149
2;7;3.5;7.43;1;150
2;7;3.5;7.43;1;151
2;7;3.5;7.43;1;152
2;7;3.5;7.43;1;153
2;7;3.5;7.43;1;154
2;7;3.5;7.43;1;155
2;7;3.5;7.43;1;156
2;7;3.5;7.43;1;157
2;7;3.5;7.43;1;158
2;7;3.5;7.43;1;159
2;7;3.5;7.43;1;160
2;7;3.5;7.43;1;161
2;7;3.5;7.43;1;162
2;7;3.5;7.43;1;163
2;7;3.5;7.43;1;164
2;7;3.5;7.43;1;165
2;7;3.5;7.43;1;166
2;7;3.5;7.43;1;167
2;7;3.5;7.43;1;168
