done;agent_0_in_team_0_action;agent_0_in_team_0_location;human_0_in_team_0_action;human_0_in_team_0_location;world_nr;tick_nr
False;;(9, 23);;(10, 23);1;0
False;;(9, 23);;(10, 23);1;1
False;;(9, 23);;(10, 23);1;2
False;;(9, 23);;(10, 23);1;3
False;;(9, 23);;(10, 23);1;4
False;;(9, 23);;(10, 23);1;5
False;;(9, 23);;(10, 23);1;6
False;;(9, 23);;(10, 23);1;7
False;;(9, 23);;(10, 23);1;8
False;;(9, 23);;(10, 23);1;9
False;;(9, 23);;(10, 23);1;10
False;;(9, 23);;(10, 23);1;11
False;;(9, 23);;(10, 23);1;12
False;;(9, 23);;(10, 23);1;13
False;;(9, 23);;(10, 23);1;14
False;;(9, 23);;(10, 23);1;15
False;;(9, 23);;(10, 23);1;16
False;;(9, 23);;(10, 23);1;17
False;;(9, 23);;(10, 23);1;18
False;;(9, 23);;(10, 23);1;19
False;;(9, 23);MoveNorth;(10, 22);1;20
False;;(9, 23);;(10, 22);1;21
False;;(9, 23);;(10, 22);1;22
False;;(9, 23);;(10, 22);1;23
False;;(9, 23);MoveNorth;(10, 21);1;24
False;Idle;(9, 23);;(10, 21);1;25
False;Idle;(9, 23);;(10, 21);1;26
False;Idle;(9, 23);;(10, 21);1;27
False;Idle;(9, 23);;(10, 21);1;28
False;Idle;(9, 23);;(10, 21);1;29
False;Idle;(9, 23);;(10, 21);1;30
False;Idle;(9, 23);;(10, 21);1;31
False;Idle;(9, 23);;(10, 21);1;32
False;Idle;(9, 23);;(10, 21);1;33
False;Idle;(9, 23);;(10, 21);1;34
False;Idle;(9, 23);;(10, 21);1;35
False;Idle;(9, 23);;(10, 21);1;36
False;Idle;(9, 23);MoveEast;(11, 21);1;37
False;Idle;(9, 23);;(11, 21);1;38
False;Idle;(9, 23);;(11, 21);1;39
False;Idle;(9, 23);MoveEast;(12, 21);1;40
False;Idle;(9, 23);;(12, 21);1;41
False;Idle;(9, 23);;(12, 21);1;42
False;Idle;(9, 23);MoveEast;(13, 21);1;43
False;Idle;(9, 23);;(13, 21);1;44
False;Idle;(9, 23);;(13, 21);1;45
False;Idle;(9, 23);;(13, 21);1;46
False;Idle;(9, 23);;(13, 21);1;47
False;Idle;(9, 23);;(13, 21);1;48
False;Idle;(9, 23);;(13, 21);1;49
False;Idle;(9, 23);;(13, 21);1;50
False;MoveNorthEast;(9, 23);;(13, 21);1;51
False;MoveNorthEast;(9, 23);;(13, 21);1;52
False;MoveNorthEast;(9, 23);;(13, 21);1;53
False;MoveNorthEast;(9, 23);;(13, 21);1;54
False;MoveNorthEast;(9, 23);;(13, 21);1;55
