total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
0;0;nan;nan;1;0
0;0;nan;nan;1;1
0;1;nan;114.0;1;2
0;1;nan;114.0;1;3
0;1;nan;114.0;1;4
0;1;nan;114.0;1;5
0;1;nan;114.0;1;6
0;1;nan;114.0;1;7
0;1;nan;114.0;1;8
0;1;nan;114.0;1;9
0;1;nan;114.0;1;10
0;1;nan;114.0;1;11
0;1;nan;114.0;1;12
0;1;nan;114.0;1;13
0;1;nan;114.0;1;14
0;1;nan;114.0;1;15
0;1;nan;114.0;1;16
0;1;nan;114.0;1;17
0;1;nan;114.0;1;18
0;1;nan;114.0;1;19
0;1;nan;114.0;1;20
0;1;nan;114.0;1;21
0;1;nan;114.0;1;22
0;1;nan;114.0;1;23
0;1;nan;114.0;1;24
0;1;nan;114.0;1;25
0;1;nan;114.0;1;26
0;1;nan;114.0;1;27
0;1;nan;114.0;1;28
0;1;nan;114.0;1;29
0;1;nan;114.0;1;30
0;1;nan;114.0;1;31
0;1;nan;114.0;1;32
0;1;nan;114.0;1;33
0;1;nan;114.0;1;34
0;1;nan;114.0;1;35
0;1;nan;114.0;1;36
0;1;nan;114.0;1;37
0;1;nan;114.0;1;38
0;1;nan;114.0;1;39
0;1;nan;114.0;1;40
0;1;nan;114.0;1;41
0;1;nan;114.0;1;42
0;1;nan;114.0;1;43
0;1;nan;114.0;1;44
0;1;nan;114.0;1;45
0;1;nan;114.0;1;46
0;1;nan;114.0;1;47
0;1;nan;114.0;1;48
0;1;nan;114.0;1;49
0;1;nan;114.0;1;50
0;1;nan;114.0;1;51
0;1;nan;114.0;1;52
0;1;nan;114.0;1;53
0;1;nan;114.0;1;54
0;1;nan;114.0;1;55
0;1;nan;114.0;1;56
0;1;nan;114.0;1;57
0;1;nan;114.0;1;58
0;1;nan;114.0;1;59
0;1;nan;114.0;1;60
0;1;nan;114.0;1;61
0;1;nan;114.0;1;62
0;1;nan;114.0;1;63
0;1;nan;114.0;1;64
0;1;nan;114.0;1;65
0;1;nan;114.0;1;66
0;1;nan;114.0;1;67
0;1;nan;114.0;1;68
0;1;nan;114.0;1;69
0;1;nan;114.0;1;70
0;1;nan;114.0;1;71
0;1;nan;114.0;1;72
0;1;nan;114.0;1;73
0;2;nan;59.0;1;74
0;2;nan;59.0;1;75
0;2;nan;59.0;1;76
0;2;nan;59.0;1;77
0;2;nan;59.0;1;78
0;2;nan;59.0;1;79
0;2;nan;59.0;1;80
0;2;nan;59.0;1;81
0;2;nan;59.0;1;82
0;2;nan;59.0;1;83
0;2;nan;59.0;1;84
0;2;nan;59.0;1;85
0;2;nan;59.0;1;86
0;2;nan;59.0;1;87
0;2;nan;59.0;1;88
0;2;nan;59.0;1;89
0;2;nan;59.0;1;90
0;2;nan;59.0;1;91
0;2;nan;59.0;1;92
0;2;nan;59.0;1;93
0;2;nan;59.0;1;94
0;2;nan;59.0;1;95
0;2;nan;59.0;1;96
0;2;nan;59.0;1;97
0;2;nan;59.0;1;98
0;2;nan;59.0;1;99
0;2;nan;59.0;1;100
0;2;nan;59.0;1;101
0;2;nan;59.0;1;102
0;2;nan;59.0;1;103
0;2;nan;59.0;1;104
0;2;nan;59.0;1;105
0;2;nan;59.0;1;106
0;2;nan;59.0;1;107
0;2;nan;59.0;1;108
0;2;nan;59.0;1;109
0;2;nan;59.0;1;110
0;2;nan;59.0;1;111
0;2;nan;59.0;1;112
0;2;nan;59.0;1;113
0;2;nan;59.0;1;114
0;2;nan;59.0;1;115
0;2;nan;59.0;1;116
0;2;nan;59.0;1;117
0;2;nan;59.0;1;118
0;2;nan;59.0;1;119
0;2;nan;59.0;1;120
0;2;nan;59.0;1;121
0;2;nan;59.0;1;122
0;2;nan;59.0;1;123
0;2;nan;59.0;1;124
0;2;nan;59.0;1;125
0;2;nan;59.0;1;126
0;2;nan;59.0;1;127
0;2;nan;59.0;1;128
0;2;nan;59.0;1;129
0;2;nan;59.0;1;130
0;2;nan;59.0;1;131
0;2;nan;59.0;1;132
0;2;nan;59.0;1;133
0;2;nan;59.0;1;134
0;2;nan;59.0;1;135
0;2;nan;59.0;1;136
0;2;nan;59.0;1;137
0;2;nan;59.0;1;138
0;2;nan;59.0;1;139
0;2;nan;59.0;1;140
0;2;nan;59.0;1;141
0;2;nan;59.0;1;142
0;2;nan;59.0;1;143
0;2;nan;59.0;1;144
0;2;nan;59.0;1;145
0;2;nan;59.0;1;146
0;2;nan;59.0;1;147
0;2;nan;59.0;1;148
0;2;nan;59.0;1;149
0;2;nan;59.0;1;150
0;2;nan;59.0;1;151
0;2;nan;59.0;1;152
0;2;nan;59.0;1;153
0;2;nan;59.0;1;154
0;2;nan;59.0;1;155
0;2;nan;59.0;1;156
0;2;nan;59.0;1;157
0;2;nan;59.0;1;158
1;2;2.0;59.0;1;159
1;2;2.0;59.0;1;160
1;2;2.0;59.0;1;161
1;2;2.0;59.0;1;162
1;2;2.0;59.0;1;163
1;2;2.0;59.0;1;164
1;2;2.0;59.0;1;165
1;2;2.0;59.0;1;166
1;2;2.0;59.0;1;167
1;2;2.0;59.0;1;168
1;2;2.0;59.0;1;169
1;2;2.0;59.0;1;170
1;2;2.0;59.0;1;171
