done;agent_0_in_team_0_action;agent_0_in_team_0_location;human_0_in_team_0_action;human_0_in_team_0_location;world_nr;tick_nr
False;;(9, 23);;(10, 23);1;0
False;;(9, 23);MoveNorth;(10, 22);1;1
False;;(9, 23);;(10, 22);1;2
False;;(9, 23);;(10, 22);1;3
False;;(9, 23);MoveNorth;(10, 21);1;4
False;Idle;(9, 23);;(10, 21);1;5
False;Idle;(9, 23);;(10, 21);1;6
False;Idle;(9, 23);;(10, 21);1;7
False;Idle;(9, 23);;(10, 21);1;8
False;Idle;(9, 23);;(10, 21);1;9
False;Idle;(9, 23);;(10, 21);1;10
False;Idle;(9, 23);;(10, 21);1;11
False;Idle;(9, 23);;(10, 21);1;12
False;Idle;(9, 23);;(10, 21);1;13
False;Idle;(9, 23);;(10, 21);1;14
False;Idle;(9, 23);;(10, 21);1;15
False;Idle;(9, 23);;(10, 21);1;16
False;Idle;(9, 23);;(10, 21);1;17
False;Idle;(9, 23);;(10, 21);1;18
False;Idle;(9, 23);MoveWest;(9, 21);1;19
False;Idle;(9, 23);;(9, 21);1;20
False;Idle;(9, 23);;(9, 21);1;21
False;Idle;(9, 23);;(9, 21);1;22
False;Idle;(9, 23);;(9, 21);1;23
False;Idle;(9, 23);;(9, 21);1;24
False;Idle;(9, 23);;(9, 21);1;25
False;Idle;(9, 23);;(9, 21);1;26
False;Idle;(9, 23);;(9, 21);1;27
False;Idle;(9, 23);;(9, 21);1;28
False;Idle;(9, 23);;(9, 21);1;29
False;Idle;(9, 23);;(9, 21);1;30
False;MoveNorthEast;(9, 23);;(9, 21);1;31
False;MoveNorthEast;(9, 23);;(9, 21);1;32
False;MoveNorthEast;(9, 23);;(9, 21);1;33
False;MoveNorthEast;(9, 23);;(9, 21);1;34
False;MoveNorthEast;(9, 23);;(9, 21);1;35
False;MoveNorthEast;(9, 23);;(9, 21);1;36
False;MoveNorthEast;(9, 23);;(9, 21);1;37
False;MoveNorthEast;(9, 23);;(9, 21);1;38
False;MoveNorthEast;(9, 23);;(9, 21);1;39
False;MoveNorthEast;(9, 23);;(9, 21);1;40
False;MoveNorthEast;(9, 23);;(9, 21);1;41
False;MoveNorthEast;(9, 23);;(9, 21);1;42
False;MoveNorthEast;(9, 23);;(9, 21);1;43
False;MoveNorthEast;(9, 23);;(9, 21);1;44
False;MoveNorthEast;(9, 23);;(9, 21);1;45
False;MoveNorthEast;(9, 23);;(9, 21);1;46
False;MoveNorthEast;(9, 23);;(9, 21);1;47
False;MoveNorthEast;(9, 23);;(9, 21);1;48
False;MoveNorthEast;(9, 23);;(9, 21);1;49
False;MoveNorthEast;(9, 23);;(9, 21);1;50
False;MoveNorthEast;(9, 23);;(9, 21);1;51
False;MoveNorthEast;(9, 23);;(9, 21);1;52
False;MoveNorthEast;(9, 23);;(9, 21);1;53
False;MoveNorthEast;(9, 23);;(9, 21);1;54
False;MoveNorthEast;(9, 23);;(9, 21);1;55
False;MoveNorthEast;(10, 22);;(9, 21);1;56
False;MoveNorthEast;(10, 22);;(9, 21);1;57
False;MoveNorthEast;(10, 22);;(9, 21);1;58
False;MoveNorthEast;(10, 22);;(9, 21);1;59
False;MoveNorthEast;(10, 22);;(9, 21);1;60
False;MoveNorthEast;(10, 22);;(9, 21);1;61
False;MoveNorthEast;(10, 22);;(9, 21);1;62
False;MoveNorthEast;(10, 22);;(9, 21);1;63
False;MoveNorthEast;(10, 22);;(9, 21);1;64
False;MoveNorthEast;(10, 22);;(9, 21);1;65
False;MoveNorthEast;(10, 22);;(9, 21);1;66
False;MoveNorthEast;(10, 22);;(9, 21);1;67
False;MoveNorthEast;(10, 22);;(9, 21);1;68
False;MoveNorthEast;(10, 22);;(9, 21);1;69
False;MoveNorthEast;(10, 22);;(9, 21);1;70
False;MoveNorthEast;(10, 22);;(9, 21);1;71
False;MoveNorthEast;(10, 22);;(9, 21);1;72
False;MoveNorthEast;(10, 22);;(9, 21);1;73
False;MoveNorthEast;(10, 22);;(9, 21);1;74
False;MoveNorthEast;(10, 22);;(9, 21);1;75
False;MoveNorthEast;(10, 22);;(9, 21);1;76
False;MoveNorthEast;(10, 22);;(9, 21);1;77
False;MoveNorthEast;(10, 22);;(9, 21);1;78
False;MoveNorthEast;(10, 22);;(9, 21);1;79
False;MoveNorthEast;(10, 22);;(9, 21);1;80
False;MoveNorthEast;(10, 22);MoveWest;(8, 21);1;81
False;MoveNorthEast;(11, 21);;(8, 21);1;82
False;MoveEast;(11, 21);;(8, 21);1;83
False;MoveEast;(11, 21);;(8, 21);1;84
False;MoveEast;(11, 21);;(8, 21);1;85
False;MoveEast;(11, 21);MoveWest;(7, 21);1;86
False;MoveEast;(11, 21);;(7, 21);1;87
False;MoveEast;(11, 21);;(7, 21);1;88
False;MoveEast;(11, 21);;(7, 21);1;89
False;MoveEast;(11, 21);MoveWest;(6, 21);1;90
False;MoveEast;(11, 21);;(6, 21);1;91
False;MoveEast;(11, 21);;(6, 21);1;92
False;MoveEast;(11, 21);;(6, 21);1;93
False;MoveEast;(11, 21);MoveWest;(5, 21);1;94
False;MoveEast;(11, 21);;(5, 21);1;95
False;MoveEast;(11, 21);;(5, 21);1;96
False;MoveEast;(11, 21);MoveWest;(4, 21);1;97
False;MoveEast;(11, 21);;(4, 21);1;98
False;MoveEast;(11, 21);;(4, 21);1;99
False;MoveEast;(11, 21);;(4, 21);1;100
False;MoveEast;(11, 21);MoveWest;(3, 21);1;101
False;MoveEast;(11, 21);;(3, 21);1;102
False;MoveEast;(11, 21);;(3, 21);1;103
False;MoveEast;(11, 21);;(3, 21);1;104
False;MoveEast;(11, 21);MoveEast;(4, 21);1;105
False;MoveEast;(11, 21);;(4, 21);1;106
False;MoveEast;(11, 21);;(4, 21);1;107
False;MoveEast;(12, 21);;(4, 21);1;108
False;MoveNorthEast;(12, 21);;(4, 21);1;109
False;MoveNorthEast;(12, 21);;(4, 21);1;110
False;MoveNorthEast;(12, 21);;(4, 21);1;111
False;MoveNorthEast;(12, 21);;(4, 21);1;112
False;MoveNorthEast;(12, 21);;(4, 21);1;113
False;MoveNorthEast;(12, 21);;(4, 21);1;114
